Training started at 2025-11-28 11:51:55
Configuration:
  Model: icfm
  Learning rate: 0.0002
  Total steps: 400001
  Batch size: 64
  Lambda weights - vec: 0.5, r: 0.1, dir: 1.0

================================================================================

Step  21100 | Loss: 0.252810 | Vec: 0.214777 | R: 0.197100 | Dir: 0.125712 | LR: 2.000000e-04
Step  21200 | Loss: 0.198484 | Vec: 0.169707 | R: 0.164045 | Dir: 0.097226 | LR: 2.000000e-04
Step  21300 | Loss: 0.210930 | Vec: 0.184082 | R: 0.176589 | Dir: 0.101230 | LR: 2.000000e-04
Step  21400 | Loss: 0.198180 | Vec: 0.171350 | R: 0.161931 | Dir: 0.096312 | LR: 2.000000e-04
Step  21500 | Loss: 0.189742 | Vec: 0.163152 | R: 0.157951 | Dir: 0.092371 | LR: 2.000000e-04
Step  21600 | Loss: 0.195604 | Vec: 0.168343 | R: 0.164044 | Dir: 0.095028 | LR: 2.000000e-04
Step  21700 | Loss: 0.226106 | Vec: 0.194755 | R: 0.182357 | Dir: 0.110493 | LR: 2.000000e-04
Step  21800 | Loss: 0.211942 | Vec: 0.181290 | R: 0.172398 | Dir: 0.104057 | LR: 2.000000e-04
Step  21900 | Loss: 0.199231 | Vec: 0.171788 | R: 0.163117 | Dir: 0.097025 | LR: 2.000000e-04
Step  22000 | Loss: 0.182275 | Vec: 0.155012 | R: 0.150451 | Dir: 0.089724 | LR: 2.000000e-04
