timestep,velocity_norm_mean,velocity_norm_std,angular_diff_mean,angular_diff_std,cosine_sim_mean
0.6700000166893005,59.32991886138916,3.3756815791130066,0.44855809584259987,0.20584766007959843,0.9999628141522408
0.6600000262260437,59.36478042602539,3.388489454984665,0.4399697296321392,0.2136873509734869,0.9999631121754646
0.6500000357627869,59.396788597106934,3.4004526138305664,0.42940259352326393,0.20592863485217094,0.9999651163816452
0.6399999856948853,59.42590045928955,3.4118838012218475,0.41778114810585976,0.18764658086001873,0.9999676272273064
0.6299999952316284,59.45228338241577,3.422694206237793,0.4055459387600422,0.15989072900265455,0.9999709650874138
0.6200000047683716,59.476069927215576,3.4329669177532196,0.3963056728243828,0.15171534288674593,0.9999725222587585
0.6100000143051147,59.49752759933472,3.442715972661972,0.3884303607046604,0.1490918230265379,0.9999735876917839
0.6000000238418579,59.516847133636475,3.4519402980804443,0.3811556324362755,0.14500352926552296,0.9999746605753899
0.5900000333786011,59.53409719467163,3.4607692658901215,0.37454216182231903,0.14340993110090494,0.9999754950404167
0.5799999833106995,59.549346923828125,3.469333380460739,0.36841948702931404,0.14181713201105595,0.9999762549996376
0.5699999928474426,59.56264925003052,3.4777787923812866,0.362875122576952,0.1405428508296609,0.9999769106507301
0.5600000023841858,59.57404661178589,3.4861923456192017,0.35710330680012703,0.1363196400925517,0.9999777302145958
0.550000011920929,59.58351516723633,3.494639277458191,0.35089855268597603,0.12766373623162508,0.999978743493557
0.5400000214576721,59.59113883972168,3.5031332969665527,0.3451887331902981,0.12036421522498131,0.9999796226620674
0.5300000309944153,59.596980571746826,3.5116539895534515,0.34067898243665695,0.1167024401947856,0.9999802336096764
0.5199999809265137,59.60111045837402,3.5201721787452698,0.33708614110946655,0.1148899644613266,0.9999806731939316
0.5099999904632568,59.60354042053223,3.5286554992198944,0.33404992893338203,0.11287965159863234,0.9999810457229614
0.5,59.60425567626953,3.5370792150497437,0.33161070570349693,0.11206137761473656,0.9999813139438629
0.4899999797344208,59.60326623916626,3.545458287000656,0.32951243966817856,0.11192271392792463,0.9999815449118614
0.47999998927116394,59.60059452056885,3.5537990033626556,0.32735349237918854,0.11054375767707825,0.9999818056821823
0.4699999988079071,59.596253395080566,3.562154531478882,0.32557858154177666,0.10953571647405624,0.9999819695949554
0.4599999785423279,59.59031867980957,3.5705247819423676,0.32461369037628174,0.11172447074204683,0.9999819993972778
0.44999998807907104,59.58285570144653,3.5788446068763733,0.3237672187387943,0.11221578810364008,0.9999820813536644
0.4399999976158142,59.57380151748657,3.5870781540870667,0.32285330817103386,0.10998041089624166,0.9999822601675987
0.429999977350235,59.56298637390137,3.595342755317688,0.32191692292690277,0.10582155082374811,0.9999825209379196
0.41999998688697815,59.55036211013794,3.6036955416202545,0.3215240612626076,0.10364389792084694,0.9999826103448868
0.4099999964237213,59.53590536117554,3.6121672093868256,0.3216845951974392,0.10206389985978603,0.9999826326966286
0.3999999761581421,59.51956653594971,3.6207771599292755,0.322238277643919,0.10124711506068707,0.9999826177954674
0.38999998569488525,59.50127935409546,3.6295652091503143,0.32340217754244804,0.1003840584307909,0.9999825358390808
0.3799999952316284,59.48097515106201,3.6385445594787598,0.32510361075401306,0.09968970809131861,0.9999823719263077
0.3700000047683716,59.458558082580566,3.647764503955841,0.32754210755228996,0.09874339867383242,0.999982163310051
0.35999998450279236,59.433926582336426,3.6572860181331635,0.33070995658636093,0.09787180926650763,0.9999818876385689
0.3499999940395355,59.40697956085205,3.667167752981186,0.3346567749977112,0.09856047201901674,0.9999814555048943
0.3400000035762787,59.377578258514404,3.6774841845035553,0.3395932503044605,0.10193276591598988,0.9999808594584465
0.32999998331069946,59.34560775756836,3.68830668926239,0.34513066336512566,0.10573094710707664,0.9999801144003868
0.3199999928474426,59.31094408035278,3.6996773779392242,0.3505125120282173,0.10432341229170561,0.9999796077609062
0.3100000023841858,59.273451805114746,3.7116827070713043,0.3562788590788841,0.10230236873030663,0.9999790638685226
0.29999998211860657,59.2330002784729,3.7243565917015076,0.36281123384833336,0.10216572601348162,0.9999783560633659
0.28999999165534973,59.18938207626343,3.737733781337738,0.37044891342520714,0.10305094718933105,0.9999774843454361
0.2800000011920929,59.14236259460449,3.751903682947159,0.3794770985841751,0.1061179917305708,0.9999763444066048
0.26999998092651367,59.0917444229126,3.7668285965919495,0.38916658982634544,0.10925585217773914,0.9999750927090645
0.25999999046325684,59.03731393814087,3.7825841903686523,0.3993378058075905,0.10918638855218887,0.9999738782644272
0.25,58.97869825363159,3.799313932657242,0.41080647334456444,0.11125361174345016,0.9999724105000496
0.23999999463558197,58.91558313369751,3.8170359134674072,0.4235059507191181,0.11359499208629131,0.9999707043170929
0.22999998927116394,58.84758996963501,3.8358176350593567,0.4374150149524212,0.1161872474476695,0.9999687969684601
0.2199999988079071,58.77426719665527,3.85579577088356,0.45296213403344154,0.11974449083209038,0.9999665394425392
0.20999999344348907,58.69504451751709,3.8770667612552643,0.4702335335314274,0.12360336538404226,0.9999639913439751
0.19999998807907104,58.6092643737793,3.899726539850235,0.4893791191279888,0.12682067696005106,0.9999610632658005
0.1899999976158142,58.516026973724365,3.923921048641205,0.5113112516701221,0.1308729574084282,0.9999575614929199
0.17999999225139618,58.41422462463379,3.949907600879669,0.5363911241292953,0.13588307052850723,0.9999533668160439
0.17000000178813934,58.30255842208862,3.978007733821869,0.5654311403632164,0.14169392827898264,0.9999482333660126
0.1599999964237213,58.17947340011597,4.008576184511185,0.5988129824399948,0.14860004372894764,0.9999420046806335
0.14999999105930328,58.04304313659668,4.042076766490936,0.6369108483195305,0.15628897957503796,0.9999344795942307
0.14000000059604645,57.890849113464355,4.079059720039368,0.6813416704535484,0.1659016702324152,0.9999251067638397
0.12999999523162842,57.71990394592285,4.12014165520668,0.7333503216505051,0.177765104919672,0.9999132677912712
0.11999999731779099,57.52646541595459,4.166205286979675,0.7931344583630562,0.1861671321094036,0.9998989030718803
0.10999999940395355,57.305848598480225,4.218281507492065,0.863468237221241,0.19815977662801743,0.9998804330825806
0.09999999403953552,57.05215358734131,4.277567833662033,0.9467055574059486,0.21284623444080353,0.9998565688729286
0.08999999612569809,56.757328033447266,4.345594048500061,1.0470658987760544,0.23032413609325886,0.9998249039053917
0.07999999821186066,56.40974807739258,4.42448753118515,1.1723910123109818,0.25264490954577923,0.9997809007763863
0.07000000029802322,55.99208927154541,4.517450928688049,1.334124580025673,0.279360830783844,0.9997170194983482
0.05999999865889549,55.47668981552124,4.629891097545624,1.5565817654132843,0.3175501972436905,0.9996155798435211
0.04999999701976776,54.81841993331909,4.770137250423431,1.8881867825984955,0.377217672765255,0.9994352981448174
0.03999999910593033,53.94142389297485,4.950805425643921,2.411230206489563,0.46870745345950127,0.9990811422467232
0.029999999329447746,52.69537162780762,5.193349599838257,3.294416308403015,0.6266990825533867,0.9982878267765045
0.019999999552965164,50.625507831573486,5.55802458524704,5.050073504447937,0.972126230597496,0.9959755390882492
0.009999999776482582,45.501460552215576,6.325704336166382,9.512238383293152,2.195201963186264,0.9855293780565262
